#,Date-Time (HST),Ch: 1 - Temperature   (°C),Ch: 2 - Light   (lux),Host Connected,Button Down,Button Up,End of File
4329,07/01/2022 21:05:00,26.30,0.00,,,,
4330,07/01/2022 21:06:00,26.30,0.00,,,,
4331,07/01/2022 21:07:00,26.30,0.00,,,,
4332,07/01/2022 21:08:00,26.25,0.00,,,,
4333,07/01/2022 21:09:00,26.30,0.00,,,,
4334,07/01/2022 21:10:00,26.25,0.00,,,,
4335,07/01/2022 21:11:00,26.30,0.00,,,,
4336,07/01/2022 21:12:00,26.25,0.00,,,,
4337,07/01/2022 21:13:00,26.30,0.00,,,,
4338,07/01/2022 21:14:00,26.30,0.00,,,,
4339,07/01/2022 21:15:00,26.30,0.00,,,,
4340,07/01/2022 21:16:00,26.25,0.00,,,,
4341,07/01/2022 21:17:00,26.21,0.00,,,,
4342,07/01/2022 21:18:00,26.25,0.00,,,,
4343,07/01/2022 21:19:00,26.17,0.00,,,,
4344,07/01/2022 21:20:00,26.21,0.00,,,,
4345,07/01/2022 21:21:00,26.21,0.00,,,,
4346,07/01/2022 21:22:00,26.21,0.00,,,,
4347,07/01/2022 21:23:00,26.25,0.00,,,,
4348,07/01/2022 21:24:00,26.25,0.00,,,,
4349,07/01/2022 21:25:00,26.21,0.00,,,,
4350,07/01/2022 21:26:00,26.21,0.00,,,,
4351,07/01/2022 21:27:00,26.17,0.00,,,,
4352,07/01/2022 21:28:00,26.25,0.00,,,,
4353,07/01/2022 21:29:00,26.21,0.00,,,,
4354,07/01/2022 21:30:00,26.17,0.00,,,,
4355,07/01/2022 21:31:00,26.17,0.00,,,,
4356,07/01/2022 21:32:00,26.17,0.00,,,,
4357,07/01/2022 21:33:00,26.12,0.00,,,,
4358,07/01/2022 21:34:00,26.17,0.00,,,,
4359,07/01/2022 21:35:00,26.17,0.00,,,,
4360,07/01/2022 21:36:00,26.12,0.00,,,,
4361,07/01/2022 21:37:00,26.12,0.00,,,,
4362,07/01/2022 21:38:00,26.12,0.00,,,,
4363,07/01/2022 21:39:00,26.12,0.00,,,,
4364,07/01/2022 21:40:00,26.12,0.00,,,,
4365,07/01/2022 21:41:00,26.12,0.00,,,,
4366,07/01/2022 21:42:00,26.12,0.00,,,,
4367,07/01/2022 21:43:00,26.12,0.00,,,,
4368,07/01/2022 21:44:00,26.12,0.00,,,,
4369,07/01/2022 21:45:00,26.12,0.00,,,,
4370,07/01/2022 21:46:00,26.12,0.00,,,,
4371,07/01/2022 21:47:00,26.08,0.00,,,,
4372,07/01/2022 21:48:00,26.08,0.00,,,,
4373,07/01/2022 21:49:00,26.12,0.00,,,,
4374,07/01/2022 21:50:00,26.12,0.00,,,,
4375,07/01/2022 21:51:00,26.04,0.00,,,,
4376,07/01/2022 21:52:00,26.12,0.00,,,,
4377,07/01/2022 21:53:00,26.08,0.00,,,,
4378,07/01/2022 21:54:00,26.08,0.00,,,,
4379,07/01/2022 21:55:00,26.08,0.00,,,,
4380,07/01/2022 21:56:00,26.08,0.00,,,,
4381,07/01/2022 21:57:00,26.12,0.00,,,,
4382,07/01/2022 21:58:00,26.08,0.00,,,,
4383,07/01/2022 21:59:00,26.04,0.00,,,,
4384,07/01/2022 22:00:00,26.08,0.00,,,,
4385,07/01/2022 22:01:00,26.08,0.00,,,,
4386,07/01/2022 22:02:00,26.04,0.00,,,,
4387,07/01/2022 22:03:00,26.04,0.00,,,,
4388,07/01/2022 22:04:00,26.04,0.00,,,,
4389,07/01/2022 22:05:00,26.04,0.00,,,,
4390,07/01/2022 22:06:00,26.08,0.00,,,,
4391,07/01/2022 22:07:00,26.04,0.00,,,,
4392,07/01/2022 22:08:00,25.99,0.00,,,,
4393,07/01/2022 22:09:00,26.04,0.00,,,,
4394,07/01/2022 22:10:00,26.04,0.00,,,,
4395,07/01/2022 22:11:00,25.99,0.00,,,,
4396,07/01/2022 22:12:00,26.04,0.00,,,,
4397,07/01/2022 22:13:00,25.99,0.00,,,,
4398,07/01/2022 22:14:00,26.04,0.00,,,,
4399,07/01/2022 22:15:00,25.99,0.00,,,,
4400,07/01/2022 22:16:00,26.04,0.00,,,,
4401,07/01/2022 22:17:00,25.99,0.00,,,,
4402,07/01/2022 22:18:00,25.99,0.00,,,,
4403,07/01/2022 22:19:00,25.99,0.00,,,,
4404,07/01/2022 22:20:00,25.99,0.00,,,,
4405,07/01/2022 22:21:00,25.99,0.00,,,,
4406,07/01/2022 22:22:00,25.99,0.00,,,,
4407,07/01/2022 22:23:00,25.99,0.00,,,,
4408,07/01/2022 22:24:00,25.99,0.00,,,,
4409,07/01/2022 22:25:00,25.95,0.00,,,,
4410,07/01/2022 22:26:00,26.04,0.00,,,,
4411,07/01/2022 22:27:00,25.95,0.00,,,,
4412,07/01/2022 22:28:00,25.99,0.00,,,,
4413,07/01/2022 22:29:00,25.95,0.00,,,,
4414,07/01/2022 22:30:00,25.99,0.00,,,,
4415,07/01/2022 22:31:00,25.95,0.00,,,,
4416,07/01/2022 22:32:00,25.95,0.00,,,,
4417,07/01/2022 22:33:00,25.91,0.00,,,,
4418,07/01/2022 22:34:00,25.95,0.00,,,,
4419,07/01/2022 22:35:00,25.91,0.00,,,,
4420,07/01/2022 22:36:00,25.95,0.00,,,,
4421,07/01/2022 22:37:00,25.95,0.00,,,,
4422,07/01/2022 22:38:00,25.91,0.00,,,,
4423,07/01/2022 22:39:00,25.95,0.00,,,,
4424,07/01/2022 22:40:00,25.95,0.00,,,,
4425,07/01/2022 22:41:00,25.91,0.00,,,,
4426,07/01/2022 22:42:00,25.95,0.00,,,,
4427,07/01/2022 22:43:00,25.91,0.00,,,,
4428,07/01/2022 22:44:00,25.91,0.00,,,,
4429,07/01/2022 22:45:00,25.91,0.00,,,,
4430,07/01/2022 22:46:00,25.91,0.00,,,,
4431,07/01/2022 22:47:00,25.91,0.00,,,,
4432,07/01/2022 22:48:00,25.91,0.00,,,,
4433,07/01/2022 22:49:00,25.91,0.00,,,,
4434,07/01/2022 22:50:00,25.91,0.00,,,,
4435,07/01/2022 22:51:00,25.87,0.00,,,,
4436,07/01/2022 22:52:00,25.91,0.00,,,,
4437,07/01/2022 22:53:00,25.87,0.00,,,,
4438,07/01/2022 22:54:00,25.91,0.00,,,,
4439,07/01/2022 22:55:00,25.91,0.00,,,,
4440,07/01/2022 22:56:00,25.91,0.00,,,,
4441,07/01/2022 22:57:00,25.87,0.00,,,,
4442,07/01/2022 22:58:00,25.87,0.00,,,,
4443,07/01/2022 22:59:00,25.91,0.00,,,,
4444,07/01/2022 23:00:00,25.91,0.00,,,,
4445,07/01/2022 23:01:00,25.87,0.00,,,,
4446,07/01/2022 23:02:00,25.87,0.00,,,,
4447,07/01/2022 23:03:00,25.87,0.00,,,,
4448,07/01/2022 23:04:00,25.87,0.00,,,,
4449,07/01/2022 23:05:00,25.87,0.00,,,,
4450,07/01/2022 23:06:00,25.87,0.00,,,,
4451,07/01/2022 23:07:00,25.87,0.00,,,,
4452,07/01/2022 23:08:00,25.82,0.00,,,,
4453,07/01/2022 23:09:00,25.87,0.00,,,,
4454,07/01/2022 23:10:00,25.82,0.00,,,,
4455,07/01/2022 23:11:00,25.87,0.00,,,,
4456,07/01/2022 23:12:00,25.87,0.00,,,,
4457,07/01/2022 23:13:00,25.82,0.00,,,,
4458,07/01/2022 23:14:00,25.82,0.00,,,,
4459,07/01/2022 23:15:00,25.87,0.00,,,,
4460,07/01/2022 23:16:00,25.87,0.00,,,,
4461,07/01/2022 23:17:00,25.82,0.00,,,,
4462,07/01/2022 23:18:00,25.82,0.00,,,,
4463,07/01/2022 23:19:00,25.82,0.00,,,,
4464,07/01/2022 23:20:00,25.82,0.00,,,,
4465,07/01/2022 23:21:00,25.82,0.00,,,,
4466,07/01/2022 23:22:00,25.82,0.00,,,,
4467,07/01/2022 23:23:00,25.74,0.00,,,,
4468,07/01/2022 23:24:00,25.78,0.00,,,,
4469,07/01/2022 23:25:00,25.82,0.00,,,,
4470,07/01/2022 23:26:00,25.82,0.00,,,,
4471,07/01/2022 23:27:00,25.82,0.00,,,,
4472,07/01/2022 23:28:00,25.82,0.00,,,,
4473,07/01/2022 23:29:00,25.78,0.00,,,,
4474,07/01/2022 23:30:00,25.78,0.00,,,,
4475,07/01/2022 23:31:00,25.78,0.00,,,,
4476,07/01/2022 23:32:00,25.78,0.00,,,,
4477,07/01/2022 23:33:00,25.74,0.00,,,,
4478,07/01/2022 23:34:00,25.74,0.00,,,,
4479,07/01/2022 23:35:00,25.74,0.00,,,,
4480,07/01/2022 23:36:00,25.78,0.00,,,,
4481,07/01/2022 23:37:00,25.74,0.00,,,,
4482,07/01/2022 23:38:00,25.78,0.00,,,,
4483,07/01/2022 23:39:00,25.78,0.00,,,,
4484,07/01/2022 23:40:00,25.78,0.00,,,,
4485,07/01/2022 23:41:00,25.69,0.00,,,,
4486,07/01/2022 23:42:00,25.78,0.00,,,,
4487,07/01/2022 23:43:00,25.78,0.00,,,,
4488,07/01/2022 23:44:00,25.78,0.00,,,,
4489,07/01/2022 23:45:00,25.74,0.00,,,,
4490,07/01/2022 23:46:00,25.74,0.00,,,,
4491,07/01/2022 23:47:00,25.69,0.00,,,,
4492,07/01/2022 23:48:00,25.74,0.00,,,,
4493,07/01/2022 23:49:00,25.78,0.00,,,,
4494,07/01/2022 23:50:00,25.74,0.00,,,,
4495,07/01/2022 23:51:00,25.74,0.00,,,,
4496,07/01/2022 23:52:00,25.69,0.00,,,,
4497,07/01/2022 23:53:00,25.69,0.00,,,,
4498,07/01/2022 23:54:00,25.74,0.00,,,,
4499,07/01/2022 23:55:00,25.74,0.00,,,,
4500,07/01/2022 23:56:00,25.69,0.00,,,,
4501,07/01/2022 23:57:00,25.69,0.00,,,,
4502,07/01/2022 23:58:00,25.69,0.00,,,,
4503,07/01/2022 23:59:00,25.74,0.00,,,,
4504,07/02/2022 00:00:00,25.69,0.00,,,,
4505,07/02/2022 00:01:00,25.69,0.00,,,,
4506,07/02/2022 00:02:00,25.69,0.00,,,,
4507,07/02/2022 00:03:00,25.69,0.00,,,,
4508,07/02/2022 00:04:00,25.65,0.00,,,,
4509,07/02/2022 00:05:00,25.69,0.00,,,,
4510,07/02/2022 00:06:00,25.69,0.00,,,,
4511,07/02/2022 00:07:00,25.69,0.00,,,,
4512,07/02/2022 00:08:00,25.69,0.00,,,,
4513,07/02/2022 00:09:00,25.69,0.00,,,,
4514,07/02/2022 00:10:00,25.69,0.00,,,,
4515,07/02/2022 00:11:00,25.69,0.00,,,,
4516,07/02/2022 00:12:00,25.69,0.00,,,,
4517,07/02/2022 00:13:00,25.65,0.00,,,,
4518,07/02/2022 00:14:00,25.65,0.00,,,,
4519,07/02/2022 00:15:00,25.69,0.00,,,,
4520,07/02/2022 00:16:00,25.65,0.00,,,,
4521,07/02/2022 00:17:00,25.65,0.00,,,,
4522,07/02/2022 00:18:00,25.69,0.00,,,,
4523,07/02/2022 00:19:00,25.65,0.00,,,,
4524,07/02/2022 00:20:00,25.61,0.00,,,,
4525,07/02/2022 00:21:00,25.61,0.00,,,,
4526,07/02/2022 00:22:00,25.61,0.00,,,,
4527,07/02/2022 00:23:00,25.61,0.00,,,,
4528,07/02/2022 00:24:00,25.65,0.00,,,,
4529,07/02/2022 00:25:00,25.69,0.00,,,,
4530,07/02/2022 00:26:00,25.61,0.00,,,,
4531,07/02/2022 00:27:00,25.65,0.00,,,,
4532,07/02/2022 00:28:00,25.61,0.00,,,,
4533,07/02/2022 00:29:00,25.65,0.00,,,,
4534,07/02/2022 00:30:00,25.65,0.00,,,,
4535,07/02/2022 00:31:00,25.65,0.00,,,,
4536,07/02/2022 00:32:00,25.61,0.00,,,,
4537,07/02/2022 00:33:00,25.65,0.00,,,,
4538,07/02/2022 00:34:00,25.61,0.00,,,,
4539,07/02/2022 00:35:00,25.65,0.00,,,,
4540,07/02/2022 00:36:00,25.61,0.00,,,,
4541,07/02/2022 00:37:00,25.61,0.00,,,,
4542,07/02/2022 00:38:00,25.61,0.00,,,,
4543,07/02/2022 00:39:00,25.61,0.00,,,,
4544,07/02/2022 00:40:00,25.61,0.00,,,,
4545,07/02/2022 00:41:00,25.65,0.00,,,,
4546,07/02/2022 00:42:00,25.65,0.00,,,,
4547,07/02/2022 00:43:00,25.57,0.00,,,,
4548,07/02/2022 00:44:00,25.65,0.00,,,,
4549,07/02/2022 00:45:00,25.57,0.00,,,,
4550,07/02/2022 00:46:00,25.61,0.00,,,,
4551,07/02/2022 00:47:00,25.57,0.00,,,,
4552,07/02/2022 00:48:00,25.57,0.00,,,,
4553,07/02/2022 00:49:00,25.57,0.00,,,,
4554,07/02/2022 00:50:00,25.61,0.00,,,,
4555,07/02/2022 00:51:00,25.61,0.00,,,,
4556,07/02/2022 00:52:00,25.61,0.00,,,,
4557,07/02/2022 00:53:00,25.57,0.00,,,,
4558,07/02/2022 00:54:00,25.57,0.00,,,,
4559,07/02/2022 00:55:00,25.57,0.00,,,,
4560,07/02/2022 00:56:00,25.57,0.00,,,,
4561,07/02/2022 00:57:00,25.52,0.00,,,,
4562,07/02/2022 00:58:00,25.57,0.00,,,,
4563,07/02/2022 00:59:00,25.57,0.00,,,,
4564,07/02/2022 01:00:00,25.52,0.00,,,,
4565,07/02/2022 01:01:00,25.52,0.00,,,,
4566,07/02/2022 01:02:00,25.57,0.00,,,,
4567,07/02/2022 01:03:00,25.57,0.00,,,,
4568,07/02/2022 01:04:00,25.57,0.00,,,,
4569,07/02/2022 01:05:00,25.57,0.00,,,,
4570,07/02/2022 01:06:00,25.61,0.00,,,,
4571,07/02/2022 01:07:00,25.57,0.00,,,,
4572,07/02/2022 01:08:00,25.57,0.00,,,,
4573,07/02/2022 01:09:00,25.57,0.00,,,,
4574,07/02/2022 01:10:00,25.52,0.00,,,,
4575,07/02/2022 01:11:00,25.57,0.00,,,,
4576,07/02/2022 01:12:00,25.52,0.00,,,,
4577,07/02/2022 01:13:00,25.52,0.00,,,,
4578,07/02/2022 01:14:00,25.52,0.00,,,,
4579,07/02/2022 01:15:00,25.57,0.00,,,,
4580,07/02/2022 01:16:00,25.52,0.00,,,,
4581,07/02/2022 01:17:00,25.57,0.00,,,,
4582,07/02/2022 01:18:00,25.57,0.00,,,,
4583,07/02/2022 01:19:00,25.52,0.00,,,,
4584,07/02/2022 01:20:00,25.57,0.00,,,,
4585,07/02/2022 01:21:00,25.52,0.00,,,,
4586,07/02/2022 01:22:00,25.52,0.00,,,,
4587,07/02/2022 01:23:00,25.52,0.00,,,,
4588,07/02/2022 01:24:00,25.52,0.00,,,,
4589,07/02/2022 01:25:00,25.52,0.00,,,,
4590,07/02/2022 01:26:00,25.48,0.00,,,,
4591,07/02/2022 01:27:00,25.52,0.00,,,,
4592,07/02/2022 01:28:00,25.52,0.00,,,,
4593,07/02/2022 01:29:00,25.48,0.00,,,,
4594,07/02/2022 01:30:00,25.52,0.00,,,,
4595,07/02/2022 01:31:00,25.52,0.00,,,,
4596,07/02/2022 01:32:00,25.52,0.00,,,,
4597,07/02/2022 01:33:00,25.52,0.00,,,,
4598,07/02/2022 01:34:00,25.48,0.00,,,,
4599,07/02/2022 01:35:00,25.52,0.00,,,,
4600,07/02/2022 01:36:00,25.48,0.00,,,,
4601,07/02/2022 01:37:00,25.48,0.00,,,,
4602,07/02/2022 01:38:00,25.48,0.00,,,,
4603,07/02/2022 01:39:00,25.52,0.00,,,,
4604,07/02/2022 01:40:00,25.48,0.00,,,,
4605,07/02/2022 01:41:00,25.44,0.00,,,,
4606,07/02/2022 01:42:00,25.44,0.00,,,,
4607,07/02/2022 01:43:00,25.48,0.00,,,,
4608,07/02/2022 01:44:00,25.44,0.00,,,,
4609,07/02/2022 01:45:00,25.48,0.00,,,,
4610,07/02/2022 01:46:00,25.48,0.00,,,,
4611,07/02/2022 01:47:00,25.48,0.00,,,,
4612,07/02/2022 01:48:00,25.52,0.00,,,,
4613,07/02/2022 01:49:00,25.48,0.00,,,,
4614,07/02/2022 01:50:00,25.52,0.00,,,,
4615,07/02/2022 01:51:00,25.44,0.00,,,,
4616,07/02/2022 01:52:00,25.48,0.00,,,,
4617,07/02/2022 01:53:00,25.44,0.00,,,,
4618,07/02/2022 01:54:00,25.48,0.00,,,,
4619,07/02/2022 01:55:00,25.44,0.00,,,,
4620,07/02/2022 01:56:00,25.48,0.00,,,,
4621,07/02/2022 01:57:00,25.48,0.00,,,,
4622,07/02/2022 01:58:00,25.48,0.00,,,,
4623,07/02/2022 01:59:00,25.39,0.00,,,,
4624,07/02/2022 02:00:00,25.39,0.00,,,,
4625,07/02/2022 02:01:00,25.44,0.00,,,,
4626,07/02/2022 02:02:00,25.44,0.00,,,,
4627,07/02/2022 02:03:00,25.48,0.00,,,,
4628,07/02/2022 02:04:00,25.48,0.00,,,,
4629,07/02/2022 02:05:00,25.44,0.00,,,,
4630,07/02/2022 02:06:00,25.44,0.00,,,,
4631,07/02/2022 02:07:00,25.44,0.00,,,,
4632,07/02/2022 02:08:00,25.44,0.00,,,,
4633,07/02/2022 02:09:00,25.44,0.00,,,,
4634,07/02/2022 02:10:00,25.39,0.00,,,,
4635,07/02/2022 02:11:00,25.39,0.00,,,,
4636,07/02/2022 02:12:00,25.48,0.00,,,,
4637,07/02/2022 02:13:00,25.39,0.00,,,,
4638,07/02/2022 02:14:00,25.44,0.00,,,,
4639,07/02/2022 02:15:00,25.39,0.00,,,,
4640,07/02/2022 02:16:00,25.39,0.00,,,,
4641,07/02/2022 02:17:00,25.39,0.00,,,,
4642,07/02/2022 02:18:00,25.39,0.00,,,,
4643,07/02/2022 02:19:00,25.39,0.00,,,,
4644,07/02/2022 02:20:00,25.39,0.00,,,,
4645,07/02/2022 02:21:00,25.39,0.00,,,,
4646,07/02/2022 02:22:00,25.39,0.00,,,,
4647,07/02/2022 02:23:00,25.39,0.00,,,,
4648,07/02/2022 02:24:00,25.44,0.00,,,,
4649,07/02/2022 02:25:00,25.35,0.00,,,,
4650,07/02/2022 02:26:00,25.35,0.00,,,,
4651,07/02/2022 02:27:00,25.35,0.00,,,,
4652,07/02/2022 02:28:00,25.39,0.00,,,,
4653,07/02/2022 02:29:00,25.35,0.00,,,,
4654,07/02/2022 02:30:00,25.35,0.00,,,,
4655,07/02/2022 02:31:00,25.35,0.00,,,,
4656,07/02/2022 02:32:00,25.35,0.00,,,,
4657,07/02/2022 02:33:00,25.35,0.00,,,,
4658,07/02/2022 02:34:00,25.35,0.00,,,,
4659,07/02/2022 02:35:00,25.39,0.00,,,,
4660,07/02/2022 02:36:00,25.35,0.00,,,,
4661,07/02/2022 02:37:00,25.35,0.00,,,,
4662,07/02/2022 02:38:00,25.35,0.00,,,,
4663,07/02/2022 02:39:00,25.35,0.00,,,,
4664,07/02/2022 02:40:00,25.39,0.00,,,,
4665,07/02/2022 02:41:00,25.35,0.00,,,,
4666,07/02/2022 02:42:00,25.35,0.00,,,,
4667,07/02/2022 02:43:00,25.35,0.00,,,,
4668,07/02/2022 02:44:00,25.27,0.00,,,,
4669,07/02/2022 02:45:00,25.35,0.00,,,,
4670,07/02/2022 02:46:00,25.31,0.00,,,,
4671,07/02/2022 02:47:00,25.35,0.00,,,,
4672,07/02/2022 02:48:00,25.31,0.00,,,,
4673,07/02/2022 02:49:00,25.35,0.00,,,,
4674,07/02/2022 02:50:00,25.35,0.00,,,,
4675,07/02/2022 02:51:00,25.35,0.00,,,,
4676,07/02/2022 02:52:00,25.31,0.00,,,,
4677,07/02/2022 02:53:00,25.31,0.00,,,,
4678,07/02/2022 02:54:00,25.27,0.00,,,,
4679,07/02/2022 02:55:00,25.27,0.00,,,,
4680,07/02/2022 02:56:00,25.31,0.00,,,,
4681,07/02/2022 02:57:00,25.35,0.00,,,,
4682,07/02/2022 02:58:00,25.31,0.00,,,,
4683,07/02/2022 02:59:00,25.31,0.00,,,,
4684,07/02/2022 03:00:00,25.27,0.00,,,,
4685,07/02/2022 03:01:00,25.27,0.00,,,,
4686,07/02/2022 03:02:00,25.27,0.00,,,,
4687,07/02/2022 03:03:00,25.27,0.00,,,,
4688,07/02/2022 03:04:00,25.31,0.00,,,,
4689,07/02/2022 03:05:00,25.27,0.00,,,,
4690,07/02/2022 03:06:00,25.27,0.00,,,,
4691,07/02/2022 03:07:00,25.31,0.00,,,,
4692,07/02/2022 03:08:00,25.27,0.00,,,,
4693,07/02/2022 03:09:00,25.22,0.00,,,,
4694,07/02/2022 03:10:00,25.27,0.00,,,,
4695,07/02/2022 03:11:00,25.22,0.00,,,,
4696,07/02/2022 03:12:00,25.27,0.00,,,,
4697,07/02/2022 03:13:00,25.27,0.00,,,,
4698,07/02/2022 03:14:00,25.22,0.00,,,,
4699,07/02/2022 03:15:00,25.22,0.00,,,,
4700,07/02/2022 03:16:00,25.22,0.00,,,,
4701,07/02/2022 03:17:00,25.22,0.00,,,,
4702,07/02/2022 03:18:00,25.27,0.00,,,,
4703,07/02/2022 03:19:00,25.27,0.00,,,,
4704,07/02/2022 03:20:00,25.22,0.00,,,,
4705,07/02/2022 03:21:00,25.27,0.00,,,,
4706,07/02/2022 03:22:00,25.22,0.00,,,,
4707,07/02/2022 03:23:00,25.22,0.00,,,,
4708,07/02/2022 03:24:00,25.22,0.00,,,,
4709,07/02/2022 03:25:00,25.22,0.00,,,,
4710,07/02/2022 03:26:00,25.18,0.00,,,,
4711,07/02/2022 03:27:00,25.18,0.00,,,,
4712,07/02/2022 03:28:00,25.18,0.00,,,,
4713,07/02/2022 03:29:00,25.18,0.00,,,,
4714,07/02/2022 03:30:00,25.22,0.00,,,,
4715,07/02/2022 03:31:00,25.18,0.00,,,,
4716,07/02/2022 03:32:00,25.22,0.00,,,,
4717,07/02/2022 03:33:00,25.18,0.00,,,,
4718,07/02/2022 03:34:00,25.18,0.00,,,,
4719,07/02/2022 03:35:00,25.18,0.00,,,,
4720,07/02/2022 03:36:00,25.22,0.00,,,,
4721,07/02/2022 03:37:00,25.22,0.00,,,,
4722,07/02/2022 03:38:00,25.18,0.00,,,,
4723,07/02/2022 03:39:00,25.18,0.00,,,,
4724,07/02/2022 03:40:00,25.18,0.00,,,,
4725,07/02/2022 03:41:00,25.18,0.00,,,,
4726,07/02/2022 03:42:00,25.18,0.00,,,,
4727,07/02/2022 03:43:00,25.18,0.00,,,,
4728,07/02/2022 03:44:00,25.18,0.00,,,,
4729,07/02/2022 03:45:00,25.18,0.00,,,,
4730,07/02/2022 03:46:00,25.14,0.00,,,,
4731,07/02/2022 03:47:00,25.18,0.00,,,,
4732,07/02/2022 03:48:00,25.14,0.00,,,,
4733,07/02/2022 03:49:00,25.18,0.00,,,,
4734,07/02/2022 03:50:00,25.14,0.00,,,,
4735,07/02/2022 03:51:00,25.14,0.00,,,,
4736,07/02/2022 03:52:00,25.14,0.00,,,,
4737,07/02/2022 03:53:00,25.18,0.00,,,,
4738,07/02/2022 03:54:00,25.14,0.00,,,,
4739,07/02/2022 03:55:00,25.14,0.00,,,,
4740,07/02/2022 03:56:00,25.14,0.00,,,,
4741,07/02/2022 03:57:00,25.14,0.00,,,,
4742,07/02/2022 03:58:00,25.09,0.00,,,,
4743,07/02/2022 03:59:00,25.14,0.00,,,,
4744,07/02/2022 04:00:00,25.14,0.00,,,,
4745,07/02/2022 04:01:00,25.09,0.00,,,,
4746,07/02/2022 04:02:00,25.14,0.00,,,,
4747,07/02/2022 04:03:00,25.14,0.00,,,,
4748,07/02/2022 04:04:00,25.14,0.00,,,,
4749,07/02/2022 04:05:00,25.09,0.00,,,,
4750,07/02/2022 04:06:00,25.09,0.00,,,,
4751,07/02/2022 04:07:00,25.14,0.00,,,,
4752,07/02/2022 04:08:00,25.14,0.00,,,,
4753,07/02/2022 04:09:00,25.14,0.00,,,,
4754,07/02/2022 04:10:00,25.09,0.00,,,,
4755,07/02/2022 04:11:00,25.18,0.00,,,,
4756,07/02/2022 04:12:00,25.09,0.00,,,,
4757,07/02/2022 04:13:00,25.14,0.00,,,,
4758,07/02/2022 04:14:00,25.09,0.00,,,,
4759,07/02/2022 04:15:00,25.09,0.00,,,,
4760,07/02/2022 04:16:00,25.14,0.00,,,,
4761,07/02/2022 04:17:00,25.14,0.00,,,,
4762,07/02/2022 04:18:00,25.09,0.00,,,,
4763,07/02/2022 04:19:00,25.05,0.00,,,,
4764,07/02/2022 04:20:00,25.14,0.00,,,,
4765,07/02/2022 04:21:00,25.09,0.00,,,,
4766,07/02/2022 04:22:00,25.05,0.00,,,,
4767,07/02/2022 04:23:00,25.09,0.00,,,,
4768,07/02/2022 04:24:00,25.09,0.00,,,,
4769,07/02/2022 04:25:00,25.09,0.00,,,,
4770,07/02/2022 04:26:00,25.09,0.00,,,,
4771,07/02/2022 04:27:00,25.05,0.00,,,,
4772,07/02/2022 04:28:00,25.05,0.00,,,,
4773,07/02/2022 04:29:00,25.09,0.00,,,,
4774,07/02/2022 04:30:00,25.05,0.00,,,,
4775,07/02/2022 04:31:00,25.09,0.00,,,,
4776,07/02/2022 04:32:00,25.05,0.00,,,,
4777,07/02/2022 04:33:00,25.05,0.00,,,,
4778,07/02/2022 04:34:00,25.01,0.00,,,,
4779,07/02/2022 04:35:00,25.05,0.00,,,,
4780,07/02/2022 04:36:00,25.05,0.00,,,,
4781,07/02/2022 04:37:00,25.05,0.00,,,,
4782,07/02/2022 04:38:00,25.09,0.00,,,,
4783,07/02/2022 04:39:00,25.01,0.00,,,,
4784,07/02/2022 04:40:00,25.05,0.00,,,,
4785,07/02/2022 04:41:00,25.05,0.00,,,,
4786,07/02/2022 04:42:00,25.05,0.00,,,,
4787,07/02/2022 04:43:00,25.05,0.00,,,,
4788,07/02/2022 04:44:00,25.01,0.00,,,,
4789,07/02/2022 04:45:00,25.05,0.00,,,,
4790,07/02/2022 04:46:00,25.05,0.00,,,,
4791,07/02/2022 04:47:00,25.01,0.00,,,,
4792,07/02/2022 04:48:00,25.01,0.00,,,,
4793,07/02/2022 04:49:00,25.05,0.00,,,,
4794,07/02/2022 04:50:00,25.01,0.00,,,,
4795,07/02/2022 04:51:00,25.05,0.00,,,,
4796,07/02/2022 04:52:00,25.05,0.00,,,,
4797,07/02/2022 04:53:00,25.01,0.00,,,,
4798,07/02/2022 04:54:00,25.01,0.00,,,,
4799,07/02/2022 04:55:00,25.01,0.00,,,,
4800,07/02/2022 04:56:00,24.97,0.00,,,,
4801,07/02/2022 04:57:00,25.05,0.00,,,,
4802,07/02/2022 04:58:00,25.01,0.00,,,,
4803,07/02/2022 04:59:00,24.97,0.00,,,,
4804,07/02/2022 05:00:00,25.01,0.00,,,,
4805,07/02/2022 05:01:00,25.01,0.00,,,,
4806,07/02/2022 05:02:00,25.01,0.00,,,,
4807,07/02/2022 05:03:00,25.01,0.00,,,,
4808,07/02/2022 05:04:00,25.01,0.00,,,,
4809,07/02/2022 05:05:00,25.01,0.00,,,,
4810,07/02/2022 05:06:00,24.97,0.00,,,,
4811,07/02/2022 05:07:00,24.97,0.00,,,,
4812,07/02/2022 05:08:00,24.97,0.00,,,,
4813,07/02/2022 05:09:00,25.01,0.00,,,,
4814,07/02/2022 05:10:00,25.01,0.00,,,,
4815,07/02/2022 05:11:00,24.97,0.00,,,,
4816,07/02/2022 05:12:00,25.01,0.00,,,,
4817,07/02/2022 05:13:00,25.01,0.00,,,,
4818,07/02/2022 05:14:00,25.01,0.00,,,,
4819,07/02/2022 05:15:00,24.92,0.00,,,,
4820,07/02/2022 05:16:00,24.97,0.00,,,,
4821,07/02/2022 05:17:00,24.97,0.00,,,,
4822,07/02/2022 05:18:00,24.97,0.00,,,,
4823,07/02/2022 05:19:00,24.97,0.00,,,,
4824,07/02/2022 05:20:00,25.01,0.00,,,,
4825,07/02/2022 05:21:00,24.97,0.00,,,,
